,code,date,sp,wp
14,002015,2016-09-14,-1.491218441273326,invalid code
0,002016,2016-08-31,-1.495490417136415,invalid code
1,002016,2016-09-01,-1.4910614525139665,invalid code
2,002016,2016-09-02,-1.513590033975085,invalid code
3,002016,2016-09-03,-1.513590033975085,invalid code
4,002016,2016-09-04,-1.513590033975085,invalid code
5,002016,2016-09-05,-1.5,invalid code
6,002016,2016-09-06,-1.4943693693693694,invalid code
7,002016,2016-09-07,-1.4715536105032823,invalid code
8,002016,2016-09-08,-1.5021929824561404,invalid code
9,002016,2016-09-09,-1.5077348066298342,invalid code
10,002016,2016-09-10,-1.5077348066298342,invalid code
11,002016,2016-09-11,-1.5077348066298342,invalid code
12,002016,2016-09-12,-1.5295790671217295,invalid code
13,002016,2016-09-13,-1.5068728522336767,invalid code
14,002016,2016-09-14,-1.5011467889908257,invalid code
0,002017,2016-08-31,-1.4961538461538462,invalid code
1,002017,2016-09-01,-1.4848484848484849,invalid code
2,002017,2016-09-02,-1.4694002447980417,invalid code
3,002017,2016-09-03,-1.4694002447980417,invalid code
4,002017,2016-09-04,-1.4694002447980417,invalid code
5,002017,2016-09-05,-1.5161691542288558,invalid code
6,002017,2016-09-06,-1.4938195302843016,invalid code
7,002017,2016-09-07,-1.5030998140111593,invalid code
8,002017,2016-09-08,-1.4944512946979038,invalid code
9,002017,2016-09-09,-1.514383989993746,invalid code
10,002017,2016-09-10,-1.514383989993746,invalid code
11,002017,2016-09-11,-1.514383989993746,invalid code
12,002017,2016-09-12,-1.5316129032258066,invalid code
13,002017,2016-09-13,-1.534712950600801,invalid code
14,002017,2016-09-14,-1.4980013324450367,invalid code
0,002018,2016-08-31,-1.5011049723756906,invalid code
1,002018,2016-09-01,-1.502214839424142,invalid code
2,002018,2016-09-02,-1.5100671140939597,invalid code
3,002018,2016-09-03,-1.5100671140939597,invalid code
4,002018,2016-09-04,-1.5100671140939597,invalid code
5,002018,2016-09-05,-1.4966555183946486,invalid code
6,002018,2016-09-06,-1.5044792833146698,invalid code
7,002018,2016-09-07,-1.4944320712694876,invalid code
8,002018,2016-09-08,-1.4922651933701656,invalid code
9,002018,2016-09-09,-1.5055555555555555,invalid code
10,002018,2016-09-10,-1.5055555555555555,invalid code
11,002018,2016-09-11,-1.5055555555555555,invalid code
12,002018,2016-09-12,-1.5238907849829353,invalid code
13,002018,2016-09-13,-1.5150115473441108,invalid code
14,002018,2016-09-14,-1.5081490104772992,invalid code
0,002019,2016-08-31,-1.4993319973279893,invalid code
1,002019,2016-09-01,-1.5067249495628783,invalid code
2,002019,2016-09-02,-1.491994663108739,invalid code
3,002019,2016-09-03,-1.491994663108739,invalid code
4,002019,2016-09-04,-1.491994663108739,invalid code
5,002019,2016-09-05,-1.5101078167115902,invalid code
6,002019,2016-09-06,-1.5122783083219644,invalid code
7,002019,2016-09-07,-1.497278911564626,invalid code
8,002019,2016-09-08,-1.495260663507109,invalid code
9,002019,2016-09-09,-1.5081911262798635,invalid code
10,002019,2016-09-10,-1.5081911262798635,invalid code
11,002019,2016-09-11,-1.5081911262798635,invalid code
12,002019,2016-09-12,-1.5082587749483827,invalid code
13,002019,2016-09-13,-1.5020689655172412,invalid code
14,002019,2016-09-14,-1.5211267605633803,invalid code
0,002020,2016-08-31,-1.5070921985815602,invalid code
1,002020,2016-09-01,-1.500788643533123,invalid code
2,002020,2016-09-02,-1.5063492063492063,invalid code
3,002020,2016-09-03,-1.5063492063492063,invalid code
4,002020,2016-09-04,-1.5063492063492063,invalid code
5,002020,2016-09-05,-1.5194174757281553,invalid code
6,002020,2016-09-06,-1.5056956875508545,invalid code
7,002020,2016-09-07,-1.476947535771065,invalid code
8,002020,2016-09-08,-1.5112540192926045,invalid code
9,002020,2016-09-09,-1.4983948635634028,invalid code
10,002020,2016-09-10,-1.4983948635634028,invalid code
11,002020,2016-09-11,-1.4983948635634028,invalid code
12,002020,2016-09-12,-1.5289017341040463,invalid code
13,002020,2016-09-13,-1.5125418060200668,invalid code
14,002020,2016-09-14,-1.5041981528127624,invalid code
0,002021,2016-08-31,-1.4963099630996308,invalid code
1,002021,2016-09-01,-1.4818840579710146,invalid code
2,002021,2016-09-02,-1.5122249388753055,invalid code
3,002021,2016-09-03,-1.5122249388753055,invalid code
4,002021,2016-09-04,-1.5122249388753055,invalid code
5,002021,2016-09-05,-1.5024509803921569,invalid code
6,002021,2016-09-06,-1.474910394265233,invalid code
7,002021,2016-09-07,-1.4988066825775654,invalid code
8,002021,2016-09-08,-1.5194647201946472,invalid code
9,002021,2016-09-09,-1.486794717887155,invalid code
10,002021,2016-09-10,-1.486794717887155,invalid code
11,002021,2016-09-11,-1.486794717887155,invalid code
12,002021,2016-09-12,-1.5133819951338199,invalid code
13,002021,2016-09-13,-1.5048899755501224,invalid code
14,002021,2016-09-14,-1.497560975609756,invalid code
0,002022,2016-08-31,-1.504014272970562,invalid code
1,002022,2016-09-01,-1.4881004847950638,invalid code
2,002022,2016-09-02,-1.4916958041958044,invalid code
3,002022,2016-09-03,-1.4916958041958044,invalid code
4,002022,2016-09-04,-1.4916958041958044,invalid code
5,002022,2016-09-05,-1.486206896551724,invalid code
6,002022,2016-09-06,-1.485556499575191,invalid code
7,002022,2016-09-07,-1.5107342206955776,invalid code
8,002022,2016-09-08,-1.4700124947938358,invalid code
9,002022,2016-09-09,-1.4901030927835053,invalid code
10,002022,2016-09-10,-1.4901030927835053,invalid code
11,002022,2016-09-11,-1.4901030927835053,invalid code
12,002022,2016-09-12,-1.5701676963812887,invalid code
13,002022,2016-09-13,-1.4925536574682436,invalid code
14,002022,2016-09-14,-1.51828724353256,invalid code
0,002023,2016-08-31,-1.4707371975239167,invalid code
1,002023,2016-09-01,-1.503954802259887,invalid code
2,002023,2016-09-02,-1.5005652911249292,invalid code
3,002023,2016-09-03,-1.5005652911249292,invalid code
4,002023,2016-09-04,-1.5005652911249292,invalid code
5,002023,2016-09-05,-1.5051136363636364,invalid code
6,002023,2016-09-06,-1.501137656427759,invalid code
7,002023,2016-09-07,-1.4898648648648647,invalid code
8,002023,2016-09-08,-1.4905186837702176,invalid code
9,002023,2016-09-09,-1.4961111111111112,invalid code
10,002023,2016-09-10,-1.4961111111111112,invalid code
11,002023,2016-09-11,-1.4961111111111112,invalid code
12,002023,2016-09-12,-1.5332950631458093,invalid code
13,002023,2016-09-13,-1.5127906976744188,invalid code
14,002023,2016-09-14,-1.5005817335660268,invalid code
0,002024,2016-08-31,-1.5027149321266968,invalid code
1,002024,2016-09-01,-1.4972924187725631,invalid code
2,002024,2016-09-02,-1.5063578564940963,invalid code
3,002024,2016-09-03,-1.5063578564940963,invalid code
4,002024,2016-09-04,-1.5063578564940963,invalid code
5,002024,2016-09-05,-1.4892183288409702,invalid code
6,002024,2016-09-06,-1.5036068530207396,invalid code
7,002024,2016-09-07,-1.4910634495084898,invalid code
8,002024,2016-09-08,-1.4929015084294588,invalid code
9,002024,2016-09-09,-1.5017777777777777,invalid code
10,002024,2016-09-10,-1.5017777777777777,invalid code
11,002024,2016-09-11,-1.5017777777777777,invalid code
12,002024,2016-09-12,-1.5264598540145984,invalid code
13,002024,2016-09-13,-1.5176415970287838,invalid code
14,002024,2016-09-14,-1.5074836295603369,invalid code
0,002026,2016-08-31,-1.4889549702633815,invalid code
1,002026,2016-09-01,-1.5068434559452524,invalid code
2,002026,2016-09-02,-1.5138768430182135,invalid code
3,002026,2016-09-03,-1.5138768430182135,invalid code
4,002026,2016-09-04,-1.5138768430182135,invalid code
5,002026,2016-09-05,-1.5052310374891018,invalid code
6,002026,2016-09-06,-1.4965247610773242,invalid code
7,002026,2016-09-07,-1.4319838056680163,invalid code
8,002026,2016-09-08,-1.5421940928270041,invalid code
9,002026,2016-09-09,-1.4983150800336984,invalid code
10,002026,2016-09-10,-1.4983150800336984,invalid code
11,002026,2016-09-11,-1.4983150800336984,invalid code
12,002026,2016-09-12,-1.50168776371308,invalid code
13,002026,2016-09-13,-1.5119555935098206,invalid code
14,002026,2016-09-14,-1.5094827586206898,invalid code
0,002027,2016-08-31,-1.484486102133161,invalid code
1,002027,2016-09-01,-1.5071614583333335,invalid code
2,002027,2016-09-02,-1.5105263157894737,invalid code
3,002027,2016-09-03,-1.5105263157894737,invalid code
4,002027,2016-09-04,-1.5105263157894737,invalid code
5,002027,2016-09-05,-1.4960681520314547,invalid code
6,002027,2016-09-06,-1.5013123359580052,invalid code
7,002027,2016-09-07,-1.4934810951760105,invalid code
8,002027,2016-09-08,-1.5085470085470085,invalid code
9,002027,2016-09-09,-1.4993429697766096,invalid code
10,002027,2016-09-10,-1.4993429697766096,invalid code
11,002027,2016-09-11,-1.4993429697766096,invalid code
12,002027,2016-09-12,-1.5242261103633918,invalid code
13,002027,2016-09-13,-1.51920438957476,invalid code
14,002027,2016-09-14,-1.5034411562284928,invalid code
0,002028,2016-08-31,-1.5009017132551847,invalid code
1,002028,2016-09-01,-1.4884135472370765,invalid code
2,002028,2016-09-02,-1.5153846153846153,invalid code
3,002028,2016-09-03,-1.5153846153846153,invalid code
4,002028,2016-09-04,-1.5153846153846153,invalid code
5,002028,2016-09-05,-1.4919210053859964,invalid code
6,002028,2016-09-06,-1.5008984725965857,invalid code
7,002028,2016-09-07,-1.4806167400881058,invalid code
8,002028,2016-09-08,-1.5053144375553589,invalid code
9,002028,2016-09-09,-1.4774891774891774,invalid code
10,002028,2016-09-10,-1.4774891774891774,invalid code
11,002028,2016-09-11,-1.4774891774891774,invalid code
12,002028,2016-09-12,-1.5312500000000002,invalid code
13,002028,2016-09-13,-1.5044843049327354,invalid code
14,002028,2016-09-14,-1.5045045045045045,invalid code
0,002029,2016-08-31,-1.5137741046831954,invalid code
1,002029,2016-09-01,-1.5046125461254614,invalid code
2,002029,2016-09-02,-1.5216776625824695,invalid code
3,002029,2016-09-03,-1.5216776625824695,invalid code
4,002029,2016-09-04,-1.5216776625824695,invalid code
5,002029,2016-09-05,-1.4869767441860464,invalid code
6,002029,2016-09-06,-1.4944495837187788,invalid code
7,002029,2016-09-07,-1.4963133640552997,invalid code
8,002029,2016-09-08,-1.4954128440366972,invalid code
9,002029,2016-09-09,-1.5018382352941175,invalid code
10,002029,2016-09-10,-1.5018382352941175,invalid code
11,002029,2016-09-11,-1.5018382352941175,invalid code
12,002029,2016-09-12,-1.5461538461538462,invalid code
13,002029,2016-09-13,-1.494263862332696,invalid code
14,002029,2016-09-14,-1.5057692307692307,invalid code
0,002030,2016-08-31,-1.5095976375046143,invalid code
1,002030,2016-09-01,-1.5074377091855709,invalid code
2,002030,2016-09-02,-1.5109022556390976,invalid code
3,002030,2016-09-03,-1.5109022556390976,invalid code
4,002030,2016-09-04,-1.5109022556390976,invalid code
5,002030,2016-09-05,-1.4708029197080292,invalid code
6,002030,2016-09-06,-1.5125646711012564,invalid code
7,002030,2016-09-07,-1.4783080260303687,invalid code
8,002030,2016-09-08,-1.4667948269835722,invalid code
9,002030,2016-09-09,-1.5084596404652801,invalid code
10,002030,2016-09-10,-1.5084596404652801,invalid code
11,002030,2016-09-11,-1.5084596404652801,invalid code
12,002030,2016-09-12,-1.530512168543407,invalid code
13,002030,2016-09-13,-1.5158671586715866,invalid code
14,002030,2016-09-14,-1.5108168593808282,invalid code
0,002031,2016-08-31,-1.4947916666666667,invalid code
1,002031,2016-09-01,-1.5026109660574412,invalid code
2,002031,2016-09-02,-1.4948051948051948,invalid code
3,002031,2016-09-03,-1.4948051948051948,invalid code
4,002031,2016-09-04,-1.4948051948051948,invalid code
5,002031,2016-09-05,-1.5078534031413613,invalid code
6,002031,2016-09-06,-1.5,invalid code
7,002031,2016-09-07,-1.4947916666666667,invalid code
8,002031,2016-09-08,-1.4974025974025973,invalid code
9,002031,2016-09-09,-1.5,invalid code
10,002031,2016-09-10,-1.5,invalid code
11,002031,2016-09-11,-1.5,invalid code
12,002031,2016-09-12,-1.5185185185185186,invalid code
13,002031,2016-09-13,-1.5134048257372654,invalid code
14,002031,2016-09-14,-1.4946666666666666,invalid code
0,002032,2016-08-31,-1.505321979776477,invalid code
1,002032,2016-09-01,-1.496288441145281,invalid code
2,002032,2016-09-02,-1.5010615711252653,invalid code
3,002032,2016-09-03,-1.5010615711252653,invalid code
4,002032,2016-09-04,-1.5010615711252653,invalid code
5,002032,2016-09-05,-1.5021276595744681,invalid code
6,002032,2016-09-06,-1.4653401797175867,invalid code
7,002032,2016-09-07,-1.5090673575129534,invalid code
8,002032,2016-09-08,-1.5054701745246157,invalid code
9,002032,2016-09-09,-1.504710808688825,invalid code
10,002032,2016-09-10,-1.504710808688825,invalid code
11,002032,2016-09-11,-1.504710808688825,invalid code
12,002032,2016-09-12,-1.5268744961031981,invalid code
13,002032,2016-09-13,-1.4981223175965666,invalid code
14,002032,2016-09-14,-1.4970580369082642,invalid code
0,002033,2016-08-31,-1.5121168923734853,invalid code
1,002033,2016-09-01,-1.5079022988505746,invalid code
2,002033,2016-09-02,-1.476842105263158,invalid code
3,002033,2016-09-03,-1.476842105263158,invalid code
4,002033,2016-09-04,-1.476842105263158,invalid code
5,002033,2016-09-05,-1.4965034965034965,invalid code
6,002033,2016-09-06,-1.5,invalid code
7,002033,2016-09-07,-1.4828178694158076,invalid code
8,002033,2016-09-08,-1.5118219749652295,invalid code
9,002033,2016-09-09,-1.4917241379310346,invalid code
10,002033,2016-09-10,-1.4917241379310346,invalid code
11,002033,2016-09-11,-1.4917241379310346,invalid code
12,002033,2016-09-12,-1.4979353062629044,invalid code
13,002033,2016-09-13,-1.5125435540069687,invalid code
14,002033,2016-09-14,-1.5105633802816902,invalid code
0,002034,2016-08-31,-1.4856338028169014,invalid code
1,002034,2016-09-01,-1.4861111111111112,invalid code
2,002034,2016-09-02,-1.5392609699769053,invalid code
3,002034,2016-09-03,-1.5392609699769053,invalid code
4,002034,2016-09-04,-1.5392609699769053,invalid code
5,002034,2016-09-05,-1.4985586624387432,invalid code
6,002034,2016-09-06,-1.5023114706732157,invalid code
7,002034,2016-09-07,-1.4735583684950775,invalid code
8,002034,2016-09-08,-1.4997187851518559,invalid code
9,002034,2016-09-09,-1.5008443568815086,invalid code
10,002034,2016-09-10,-1.5008443568815086,invalid code
11,002034,2016-09-11,-1.5008443568815086,invalid code
12,002034,2016-09-12,-1.506515580736544,invalid code
13,002034,2016-09-13,-1.5440698018337768,invalid code
14,002034,2016-09-14,-1.5008880994671403,invalid code
0,002036,2016-08-31,-1.4739791833466773,invalid code
1,002036,2016-09-01,-1.5032128514056227,invalid code
2,002036,2016-09-02,-1.5440251572327042,invalid code
3,002036,2016-09-03,-1.5440251572327042,invalid code
4,002036,2016-09-04,-1.5440251572327042,invalid code
5,002036,2016-09-05,-1.457831325301205,invalid code
6,002036,2016-09-06,-1.521748050882232,invalid code
7,002036,2016-09-07,-1.4613412228796845,invalid code
8,002036,2016-09-08,-1.5221774193548387,invalid code
9,002036,2016-09-09,-1.4845176657403731,invalid code
10,002036,2016-09-10,-1.4845176657403731,invalid code
11,002036,2016-09-11,-1.4845176657403731,invalid code
12,002036,2016-09-12,-1.5277437780497756,invalid code
13,002036,2016-09-13,-1.4706930693069307,invalid code
14,002036,2016-09-14,-1.5181451612903225,invalid code
0,002037,2016-08-31,-1.5110272780034824,invalid code
1,002037,2016-09-01,-1.5029103608847498,invalid code
2,002037,2016-09-02,-1.4988372093023257,invalid code
3,002037,2016-09-03,-1.4988372093023257,invalid code
4,002037,2016-09-04,-1.4988372093023257,invalid code
5,002037,2016-09-05,-1.516548463356974,invalid code
6,002037,2016-09-06,-1.5071428571428571,invalid code
7,002037,2016-09-07,-1.4369771332961518,invalid code
8,002037,2016-09-08,-1.4728703201302225,invalid code
9,002037,2016-09-09,-1.4962162162162163,invalid code
10,002037,2016-09-10,-1.4962162162162163,invalid code
11,002037,2016-09-11,-1.4962162162162163,invalid code
12,002037,2016-09-12,-1.5277777777777777,invalid code
13,002037,2016-09-13,-1.522146507666099,invalid code
14,002037,2016-09-14,-1.4224724986904138,invalid code
0,002038,2016-08-31,-1.4977834072197596,invalid code
1,002038,2016-09-01,-1.4853354134165366,invalid code
2,002038,2016-09-02,-1.5078616352201257,invalid code
3,002038,2016-09-03,-1.5078616352201257,invalid code
4,002038,2016-09-04,-1.5078616352201257,invalid code
5,002038,2016-09-05,-1.503154574132492,invalid code
6,002038,2016-09-06,-1.5124560843181092,invalid code
7,002038,2016-09-07,-1.479049405878674,invalid code
8,002038,2016-09-08,-1.5040816326530613,invalid code
9,002038,2016-09-09,-1.475796568627451,invalid code
10,002038,2016-09-10,-1.475796568627451,invalid code
11,002038,2016-09-11,-1.475796568627451,invalid code
12,002038,2016-09-12,-1.5235183443085607,invalid code
13,002038,2016-09-13,-1.5156050955414013,invalid code
14,002038,2016-09-14,-1.4905362776025237,invalid code
0,002039,2016-08-31,-1.4974133471288154,invalid code
1,002039,2016-09-01,-1.497420020639835,invalid code
2,002039,2016-09-02,-1.5130684788290643,invalid code
3,002039,2016-09-03,-1.5130684788290643,invalid code
4,002039,2016-09-04,-1.5130684788290643,invalid code
5,002039,2016-09-05,-1.5148541114058354,invalid code
6,002039,2016-09-06,-1.4984110169491527,invalid code
7,002039,2016-09-07,-1.4823100936524454,invalid code
8,002039,2016-09-08,-1.499479979199168,invalid code
9,002039,2016-09-09,-1.5131717597471022,invalid code
10,002039,2016-09-10,-1.5131717597471022,invalid code
11,002039,2016-09-11,-1.5131717597471022,invalid code
12,002039,2016-09-12,-1.5149732620320857,invalid code
