,turnover,code
7,2.9,000573
8,2.78,000573
9,6.65,000573
10,10.04,000573
0,0.92,000581
1,1.41,000581
2,1.59,000581
3,1.35,000581
4,1.19,000581
5,2.77,000581
6,1.89,000581
7,3.49,000581
8,1.31,000581
9,0.86,000581
10,0.55,000581
0,5.23,000582
1,8.3,000582
2,8.42,000582
3,0.29,000582
4,0.07,000582
0,0.78,000584
1,1.41,000584
2,1.82,000584
3,1.42,000584
4,0.89,000584
5,0.92,000584
6,0.93,000584
7,1.23,000584
8,1.38,000584
9,1.69,000584
10,1.19,000584
0,2.48,000585
1,1.36,000585
2,2.88,000585
3,2.37,000585
4,1.46,000585
5,3.63,000585
6,2.79,000585
7,1.38,000585
8,2.08,000585
9,2.86,000585
10,3.84,000585
0,0.84,000586
1,1.19,000586
2,1.5,000586
3,1.5,000586
4,1.27,000586
5,1.28,000586
6,1.16,000586
7,0.91,000586
8,0.8,000586
9,1.04,000586
10,0.72,000586
0,0.67,000587
1,0.73,000587
2,1.22,000587
3,0.9,000587
4,1.06,000587
5,1.54,000587
6,1.36,000587
7,0.71,000587
8,1.2,000587
9,0.87,000587
10,0.78,000587
0,3.71,000589
1,2.09,000589
2,1.27,000589
3,1.29,000589
4,0.82,000589
5,1.75,000589
6,2.23,000589
7,1.63,000589
8,1.15,000589
9,1.08,000589
10,1.52,000589
0,0.54,000590
1,1.01,000590
2,1.52,000590
3,1.08,000590
4,1.46,000590
5,0.9,000590
6,0.72,000590
7,0.71,000590
8,0.73,000590
9,0.84,000590
10,0.67,000590
0,1.77,000591
1,2.23,000591
2,2.48,000591
3,2.37,000591
4,2.48,000591
5,5.37,000591
6,5.79,000591
7,6.41,000591
8,1.61,000591
9,1.64,000591
10,0.7,000591
0,2.26,000592
1,3.76,000592
2,3.18,000592
3,2.64,000592
4,1.85,000592
5,2.84,000592
6,3.93,000592
7,1.71,000592
8,1.78,000592
9,2.46,000592
10,3.19,000592
0,12.59,000593
1,11.37,000593
2,6.65,000593
3,13.62,000593
4,9.34,000593
5,10.83,000593
6,3.41,000593
7,1.39,000593
8,1.45,000593
9,1.77,000593
10,1.94,000593
0,3.07,000595
1,3.46,000595
2,3.97,000595
3,3.22,000595
4,4.41,000595
5,6.73,000595
6,10.49,000595
7,5.02,000595
8,5.08,000595
9,6.44,000595
10,7.55,000595
0,0.4,000596
1,0.76,000596
2,1.04,000596
3,0.52,000596
4,0.85,000596
5,1.08,000596
6,0.75,000596
7,0.58,000596
8,1.01,000596
9,0.66,000596
10,0.67,000596
0,0.5,000597
1,0.93,000597
2,1.64,000597
3,1.55,000597
4,0.92,000597
5,2.01,000597
6,1.3,000597
7,0.95,000597
8,1.23,000597
9,1.12,000597
10,0.98,000597
0,1.32,000598
1,1.79,000598
2,2.17,000598
3,2.03,000598
4,2.94,000598
5,6.06,000598
6,3.37,000598
7,1.01,000598
8,0.95,000598
9,1.05,000598
10,1.17,000598
0,3.11,000599
1,2.4,000599
2,4.41,000599
3,7.4,000599
4,3.59,000599
5,7.77,000599
6,4.03,000599
7,4.21,000599
8,3.38,000599
9,4.92,000599
10,8.96,000599
0,0.28,000600
1,0.31,000600
2,0.87,000600
3,0.59,000600
4,0.46,000600
5,0.61,000600
6,0.65,000600
7,0.33,000600
8,0.42,000600
9,0.43,000600
10,0.51,000600
0,0.78,000601
1,0.6,000601
2,2.05,000601
3,1.69,000601
4,2.3,000601
5,1.07,000601
6,1.56,000601
7,1.79,000601
8,2.49,000601
9,1.49,000601
10,0.46,000601
0,1.92,000603
1,1.97,000603
2,3.8,000603
3,1.83,000603
4,2.05,000603
5,4.31,000603
6,3.48,000603
7,6.2,000603
8,5.27,000603
9,2.14,000603
10,1.39,000603
0,11.91,000605
1,20.45,000605
2,23.77,000605
3,27.89,000605
4,30.36,000605
5,11.88,000605
6,11.89,000605
7,5.18,000605
8,5.05,000605
9,5.38,000605
10,9.75,000605
0,0.8,000606
1,1.02,000606
2,2.0,000606
3,1.23,000606
4,2.36,000606
5,2.19,000606
6,3.45,000606
7,0.86,000606
8,1.13,000606
9,1.56,000606
10,1.17,000606
0,2.91,000607
1,1.94,000607
2,1.88,000607
3,2.91,000607
4,1.79,000607
5,1.33,000607
6,2.75,000607
7,2.05,000607
8,1.49,000607
9,1.99,000607
10,3.56,000607
0,2.27,000608
1,2.52,000608
2,3.07,000608
3,2.5,000608
4,5.32,000608
5,5.9,000608
6,3.28,000608
7,3.47,000608
8,1.15,000608
9,1.57,000608
10,2.03,000608
0,0.89,000609
1,1.14,000609
2,1.81,000609
3,1.22,000609
4,1.25,000609
5,1.52,000609
6,2.27,000609
7,2.49,000609
8,2.61,000609
9,3.03,000609
10,1.69,000609
0,3.99,000610
1,4.53,000610
2,6.4,000610
3,6.64,000610
4,3.54,000610
5,6.63,000610
6,4.73,000610
7,2.2,000610
8,2.98,000610
9,5.59,000610
10,3.07,000610
0,1.89,000612
1,0.6,000612
2,1.13,000612
3,0.97,000612
4,0.59,000612
5,0.67,000612
6,0.91,000612
7,0.77,000612
8,0.54,000612
9,0.69,000612
10,0.96,000612
0,0.65,000613
1,0.67,000613
2,1.22,000613
3,0.83,000613
4,0.83,000613
5,1.06,000613
6,1.31,000613
7,1.39,000613
8,0.74,000613
9,1.08,000613
10,1.18,000613
0,15.97,000615
1,10.03,000615
0,0.71,000616
1,1.07,000616
2,1.98,000616
3,1.66,000616
4,1.88,000616
5,1.9,000616
6,2.19,000616
7,0.81,000616
8,1.19,000616
9,1.21,000616
10,1.24,000616
0,0.02,000617
0,1.54,000619
1,1.85,000619
2,3.12,000619
3,3.79,000619
4,5.14,000619
5,10.18,000619
6,10.73,000619
7,5.13,000619
8,5.43,000619
9,9.23,000619
10,4.25,000619
0,0.39,000620
1,0.43,000620
2,0.84,000620
3,0.68,000620
4,0.62,000620
5,1.17,000620
6,1.15,000620
7,1.08,000620
8,1.35,000620
9,1.21,000620
10,1.33,000620
0,0.59,000622
1,1.11,000622
2,1.34,000622
3,0.69,000622
4,0.85,000622
5,1.0,000622
6,1.36,000622
7,1.52,000622
8,0.66,000622
9,1.06,000622
10,1.39,000622
0,0.81,000623
1,0.73,000623
2,1.91,000623
3,1.15,000623
4,0.75,000623
5,1.19,000623
6,1.23,000623
7,0.79,000623
8,0.94,000623
9,1.06,000623
10,1.45,000623
0,0.37,000625
1,0.37,000625
2,0.77,000625
3,0.55,000625
4,0.64,000625
5,1.02,000625
6,0.69,000625
7,0.53,000625
8,0.79,000625
9,0.85,000625
10,0.53,000625
0,0.83,000626
1,0.93,000626
2,1.47,000626
3,2.9,000626
4,1.13,000626
5,1.31,000626
6,1.73,000626
7,1.59,000626
8,1.75,000626
9,3.13,000626
10,3.79,000626
0,0.66,000627
1,0.73,000627
2,1.79,000627
3,1.04,000627
4,0.89,000627
5,1.74,000627
6,1.25,000627
7,0.76,000627
8,0.81,000627
9,0.8,000627
10,1.33,000627
0,6.96,000628
1,9.99,000628
2,10.56,000628
3,4.49,000628
4,6.57,000628
5,5.11,000628
6,2.49,000628
7,2.07,000628
8,3.08,000628
9,6.44,000628
10,2.72,000628
0,0.34,000629
0,0.41,000630
1,0.43,000630
2,1.17,000630
3,1.0,000630
4,0.83,000630
5,1.34,000630
6,1.43,000630
7,1.11,000630
8,0.59,000630
9,0.62,000630
10,0.97,000630
0,0.46,000631
1,0.5,000631
2,0.75,000631
3,0.54,000631
4,0.46,000631
5,0.58,000631
6,0.79,000631
7,1.05,000631
8,0.9,000631
9,1.16,000631
10,1.29,000631
0,1.07,000632
1,1.37,000632
2,2.28,000632
3,1.34,000632
4,0.89,000632
5,2.15,000632
6,1.34,000632
7,1.49,000632
8,1.48,000632
9,0.7,000632
10,0.81,000632
0,1.63,000633
1,1.94,000633
2,2.69,000633
3,3.52,000633
4,2.63,000633
5,3.41,000633
6,1.36,000633
7,0.88,000633
8,1.37,000633
9,1.31,000633
10,1.63,000633
0,1.83,000635
1,2.34,000635
2,1.7,000635
3,2.8,000635
4,1.33,000635
5,1.62,000635
6,1.2,000635
7,1.06,000635
8,1.29,000635
9,1.37,000635
10,2.24,000635
0,1.11,000636
1,1.81,000636
2,1.74,000636
3,1.51,000636
4,1.67,000636
5,3.06,000636
6,5.25,000636
7,1.05,000636
8,1.66,000636
9,1.61,000636
10,1.34,000636
0,5.88,000637
1,6.04,000637
2,10.38,000637
3,21.82,000637
4,6.04,000637
5,7.76,000637
6,19.7,000637
7,20.68,000637
8,12.12,000637
9,4.34,000637
10,1.6,000637
0,3.93,000638
1,4.32,000638
2,6.33,000638
3,4.36,000638
4,4.07,000638
5,4.4,000638
6,4.75,000638
7,6.52,000638
8,3.99,000638
9,6.9,000638
10,8.26,000638
0,0.61,000650
1,0.67,000650
2,1.4,000650
3,0.98,000650
4,1.08,000650
5,1.24,000650
6,1.19,000650
7,0.79,000650
8,1.37,000650
9,1.84,000650
10,2.37,000650
0,1.88,000651
1,1.48,000651
2,1.95,000651
3,1.89,000651
4,2.55,000651
5,3.5,000651
6,8.33,000651
7,0.04,000651
8,0.06,000651
0,3.11,000652
1,1.96,000652
2,3.21,000652
3,3.32,000652
4,3.31,000652
5,5.82,000652
6,10.59,000652
7,6.18,000652
8,4.08,000652
9,4.39,000652
10,2.94,000652
0,1.08,000655
1,1.45,000655
2,3.16,000655
3,3.35,000655
4,3.74,000655
5,6.05,000655
6,4.13,000655
7,6.17,000655
8,9.67,000655
9,12.09,000655
10,1.25,000655
0,1.98,000656
1,3.04,000656
2,1.81,000656
3,0.91,000656
4,1.08,000656
5,1.29,000656
6,1.31,000656
7,1.11,000656
8,1.51,000656
9,2.6,000656
10,4.06,000656
0,1.81,000657
1,1.62,000657
2,3.65,000657
3,2.09,000657
4,2.33,000657
5,2.61,000657
6,2.53,000657
7,3.25,000657
8,4.08,000657
9,2.77,000657
10,3.63,000657
0,0.3,000661
1,0.66,000661
2,0.93,000661
3,0.49,000661
4,0.89,000661
5,1.11,000661
6,0.77,000661
7,0.43,000661
8,0.62,000661
9,0.75,000661
10,1.13,000661
0,2.13,000662
1,5.03,000662
2,2.78,000662
3,2.37,000662
4,2.63,000662
5,5.21,000662
6,2.47,000662
7,2.04,000662
8,1.18,000662
9,1.02,000662
10,1.73,000662
0,4.09,000663
1,5.73,000663
2,5.57,000663
3,5.36,000663
4,2.31,000663
5,5.52,000663
6,1.87,000663
7,1.27,000663
8,1.2,000663
9,1.56,000663
10,1.66,000663
0,0.82,000665
1,0.7,000665
2,1.68,000665
3,1.2,000665
4,1.74,000665
5,1.62,000665
6,1.31,000665
7,1.46,000665
8,2.76,000665
9,3.55,000665
10,0.87,000665
0,2.66,000666
1,3.45,000666
2,2.97,000666
3,2.31,000666
4,2.61,000666
5,5.03,000666
6,5.95,000666
7,3.13,000666
8,1.82,000666
9,1.73,000666
10,1.87,000666
0,0.73,000667
1,0.7,000667
2,1.61,000667
3,1.11,000667
4,1.05,000667
5,1.26,000667
6,1.45,000667
7,0.98,000667
8,1.57,000667
9,1.47,000667
10,2.22,000667
0,0.91,000668
1,1.18,000668
2,1.32,000668
3,1.5,000668
4,0.97,000668
5,1.1,000668
6,0.9,000668
7,1.08,000668
8,0.64,000668
9,0.85,000668
10,0.76,000668
0,0.35,000669
1,0.38,000669
2,0.88,000669
3,0.98,000669
4,0.58,000669
5,0.82,000669
6,0.77,000669
7,1.05,000669
8,0.72,000669
9,1.16,000669
10,1.95,000669
0,1.26,000670
1,1.45,000670
2,2.95,000670
3,1.28,000670
4,1.52,000670
5,3.16,000670
6,1.35,000670
7,1.14,000670
8,1.28,000670
9,1.45,000670
10,1.13,000670
0,0.33,000671
1,0.3,000671
2,0.69,000671
3,0.6,000671
4,0.28,000671
5,0.42,000671
6,0.4,000671
7,0.45,000671
8,0.94,000671
9,1.63,000671
0,4.15,000672
1,2.69,000672
2,3.26,000672
3,2.77,000672
4,3.58,000672
5,2.23,000672
6,1.17,000672
7,0.82,000672
8,0.76,000672
9,1.39,000672
10,1.6,000672
0,4.17,000673
1,1.03,000673
2,1.72,000673
3,3.27,000673
4,3.22,000673
5,4.19,000673
6,3.9,000673
7,1.45,000673
8,1.31,000673
9,1.34,000673
10,0.75,000673
0,0.87,000676
1,0.72,000676
2,1.3,000676
3,1.08,000676
4,1.72,000676
5,2.83,000676
6,1.0,000676
7,0.57,000676
8,1.08,000676
9,1.09,000676
10,0.82,000676
0,3.58,000677
1,3.31,000677
2,1.17,000677
3,1.28,000677
4,1.11,000677
5,1.35,000677
6,0.69,000677
7,0.52,000677
8,0.83,000677
9,1.02,000677
10,0.78,000677
0,1.7,000678
1,1.91,000678
2,1.63,000678
3,1.89,000678
4,1.15,000678
5,1.23,000678
6,1.42,000678
7,1.05,000678
8,1.2,000678
9,1.3,000678
10,0.98,000678
0,4.33,000679
1,5.27,000679
2,3.17,000679
3,4.31,000679
4,3.47,000679
5,1.94,000679
6,1.76,000679
7,2.09,000679
8,1.3,000679
9,1.39,000679
10,1.27,000679
0,5.27,000680
1,4.03,000680
2,5.17,000680
3,10.61,000680
4,10.45,000680
5,16.83,000680
6,2.82,000680
7,1.46,000680
8,1.13,000680
9,1.29,000680
10,1.33,000680
0,0.87,000681
1,1.02,000681
2,1.49,000681
3,1.56,000681
4,1.04,000681
5,1.63,000681
6,1.47,000681
7,1.07,000681
8,0.99,000681
9,0.99,000681
10,1.12,000681
0,0.73,000682
1,0.85,000682
2,1.49,000682
3,1.13,000682
4,1.13,000682
5,1.7,000682
6,2.22,000682
7,0.82,000682
8,1.16,000682
9,1.71,000682
10,0.74,000682
0,8.06,000683
1,6.28,000683
2,4.93,000683
3,3.37,000683
4,2.21,000683
5,4.15,000683
6,6.5,000683
7,6.23,000683
8,3.96,000683
9,3.02,000683
10,2.19,000683
0,0.6,000685
1,0.76,000685
2,1.46,000685
3,1.09,000685
4,1.02,000685
5,3.31,000685
6,1.31,000685
7,0.54,000685
8,0.42,000685
9,0.54,000685
10,0.4,000685
0,0.85,000686
1,0.83,000686
2,1.81,000686
3,1.25,000686
4,0.89,000686
5,1.52,000686
6,1.68,000686
7,1.48,000686
8,1.39,000686
9,1.35,000686
10,1.59,000686
0,0.72,000687
1,1.34,000687
2,2.02,000687
3,1.44,000687
4,1.2,000687
5,1.92,000687
6,1.84,000687
7,1.56,000687
8,1.67,000687
9,2.35,000687
10,1.35,000687
0,0.79,000688
1,0.99,000688
2,1.79,000688
3,1.04,000688
4,1.33,000688
5,2.08,000688
6,1.85,000688
7,2.97,000688
8,3.16,000688
9,2.28,000688
10,2.13,000688
0,0.72,000690
1,1.47,000690
2,2.17,000690
3,1.13,000690
4,0.87,000690
5,1.17,000690
6,1.26,000690
7,1.39,000690
8,1.68,000690
9,1.55,000690
10,2.09,000690
0,1.5,000691
1,2.33,000691
2,0.75,000691
3,2.52,000691
4,1.85,000691
5,1.92,000691
6,1.35,000691
7,1.55,000691
8,1.43,000691
9,1.25,000691
10,1.92,000691
0,2.09,000692
1,1.67,000692
2,2.24,000692
3,2.55,000692
4,2.36,000692
5,2.97,000692
6,3.25,000692
7,4.28,000692
8,4.77,000692
9,2.31,000692
10,1.71,000692
0,0.54,000695
1,0.75,000695
2,0.9,000695
3,1.02,000695
4,0.72,000695
5,0.9,000695
6,0.85,000695
7,0.5,000695
8,0.8,000695
9,0.9,000695
10,0.57,000695
0,2.26,000697
1,1.07,000697
2,1.32,000697
3,1.35,000697
4,0.63,000697
5,1.04,000697
6,1.02,000697
7,0.82,000697
8,0.87,000697
9,1.82,000697
10,1.22,000697
0,1.56,000698
1,2.04,000698
2,3.52,000698
3,2.14,000698
4,2.81,000698
5,5.27,000698
6,2.59,000698
7,1.82,000698
8,1.85,000698
9,3.08,000698
10,2.94,000698
0,1.1,000700
1,1.08,000700
2,2.01,000700
3,1.39,000700
4,2.73,000700
5,1.85,000700
6,3.23,000700
7,1.79,000700
8,1.44,000700
9,1.45,000700
10,1.18,000700
0,1.42,000701
1,2.18,000701
2,2.93,000701
3,2.23,000701
4,2.46,000701
5,5.32,000701
6,4.34,000701
7,3.89,000701
8,6.25,000701
9,4.51,000701
10,2.45,000701
0,1.18,000702
1,2.17,000702
2,2.09,000702
3,2.38,000702
4,2.13,000702
5,3.69,000702
6,2.36,000702
7,1.44,000702
8,1.46,000702
9,2.13,000702
10,1.07,000702
0,0.72,000703
1,0.76,000703
2,1.29,000703
3,1.19,000703
4,0.69,000703
5,1.61,000703
6,0.79,000703
7,0.59,000703
8,0.77,000703
9,0.76,000703
10,0.61,000703
0,1.15,000705
1,1.09,000705
2,2.42,000705
3,1.98,000705
4,2.78,000705
5,2.83,000705
6,3.08,000705
7,3.31,000705
8,3.04,000705
9,4.81,000705
10,1.91,000705
0,1.87,000707
1,2.43,000707
2,3.38,000707
3,4.78,000707
4,3.14,000707
5,3.73,000707
6,6.18,000707
7,4.99,000707
8,9.33,000707
9,7.68,000707
10,9.67,000707
0,0.48,000708
1,0.5,000708
2,0.74,000708
3,0.48,000708
4,0.53,000708
5,1.19,000708
6,0.69,000708
7,0.46,000708
8,0.71,000708
9,0.53,000708
10,0.77,000708
0,0.27,000709
1,0.59,000709
2,0.79,000709
3,0.33,000709
4,0.35,000709
5,0.78,000709
6,0.67,000709
7,1.04,000709
8,0.56,000709
9,0.94,000709
10,0.56,000709
0,1.0,000711
1,5.63,000711
2,3.09,000711
3,3.73,000711
4,3.36,000711
5,5.85,000711
6,3.55,000711
7,1.36,000711
8,1.83,000711
9,2.4,000711
10,2.23,000711
0,0.84,000712
1,0.98,000712
2,2.1,000712
3,1.41,000712
4,1.29,000712
5,1.8,000712
6,1.77,000712
7,1.34,000712
8,1.34,000712
9,1.31,000712
10,1.36,000712
0,1.04,000713
1,0.96,000713
2,1.86,000713
3,1.65,000713
4,1.45,000713
5,2.1,000713
6,1.82,000713
7,1.32,000713
8,1.85,000713
9,1.53,000713
10,1.64,000713
0,0.66,000715
1,0.84,000715
2,1.56,000715
3,1.63,000715
4,0.87,000715
5,1.03,000715
6,1.38,000715
7,0.84,000715
8,1.0,000715
9,1.37,000715
10,0.84,000715
0,0.7,000716
1,0.92,000716
2,1.5,000716
3,1.1,000716
4,1.53,000716
5,1.44,000716
6,1.96,000716
7,2.27,000716
8,1.53,000716
9,1.83,000716
10,1.06,000716
0,0.88,000717
1,0.83,000717
2,2.15,000717
3,1.91,000717
4,0.6,000717
5,0.46,000717
6,0.57,000717
7,0.53,000717
8,0.45,000717
9,0.68,000717
10,0.79,000717
0,0.7,000718
1,0.67,000718
2,1.11,000718
3,0.6,000718
4,0.59,000718
5,0.69,000718
6,0.99,000718
7,0.54,000718
8,0.69,000718
9,1.14,000718
10,0.73,000718
0,0.37,000719
1,0.31,000719
2,0.61,000719
3,0.78,000719
4,0.76,000719
5,1.19,000719
6,0.92,000719
7,0.66,000719
8,0.92,000719
9,0.99,000719
10,0.58,000719
0,8.61,000721
1,2.76,000721
2,4.16,000721
3,4.65,000721
4,2.12,000721
5,2.99,000721
6,3.55,000721
7,2.86,000721
8,2.59,000721
9,4.06,000721
10,1.8,000721
0,1.15,000722
1,0.93,000722
2,2.09,000722
3,0.82,000722
4,0.8,000722
5,1.61,000722
6,0.89,000722
7,0.54,000722
8,1.05,000722
9,0.87,000722
10,0.72,000722
0,0.68,000723
1,0.93,000723
2,1.55,000723
3,1.48,000723
4,1.96,000723
5,1.86,000723
6,4.18,000723
7,2.12,000723
8,1.17,000723
9,1.24,000723
10,1.87,000723
0,0.75,000725
1,0.51,000725
2,1.22,000725
3,0.71,000725
4,0.55,000725
5,0.54,000725
6,0.69,000725
7,0.58,000725
8,0.56,000725
9,0.97,000725
10,0.64,000725
0,0.33,000726
1,0.44,000726
2,1.21,000726
3,0.78,000726
4,1.01,000726
5,0.7,000726
6,0.63,000726
7,0.37,000726
8,0.72,000726
9,0.81,000726
10,1.05,000726
0,1.89,000727
1,3.65,000727
2,5.26,000727
3,2.77,000727
4,2.11,000727
5,4.39,000727
6,4.29,000727
7,1.87,000727
8,2.8,000727
9,3.3,000727
10,3.63,000727
0,0.91,000728
1,1.04,000728
2,1.87,000728
3,1.58,000728
4,1.16,000728
5,1.78,000728
6,2.2,000728
7,2.16,000728
8,2.74,000728
9,2.43,000728
10,3.48,000728
0,0.57,000729
1,0.18,000729
2,0.38,000729
3,0.19,000729
4,0.26,000729
5,0.33,000729
6,0.33,000729
7,0.22,000729
8,0.31,000729
9,0.25,000729
10,0.37,000729
0,6.38,000731
1,1.34,000731
2,1.9,000731
3,2.18,000731
4,2.56,000731
5,4.44,000731
6,2.35,000731
7,1.71,000731
8,2.43,000731
9,1.27,000731
10,1.15,000731
0,0.14,000732
1,0.13,000732
2,0.28,000732
3,0.17,000732
4,0.17,000732
5,0.38,000732
6,0.19,000732
7,0.24,000732
8,0.18,000732
9,0.23,000732
10,0.39,000732
0,1.14,000733
1,1.51,000733
2,1.63,000733
3,1.84,000733
4,1.06,000733
5,1.87,000733
6,2.14,000733
7,0.9,000733
8,1.22,000733
9,0.94,000733
10,1.35,000733
0,0.55,000735
1,0.6,000735
2,1.42,000735
3,0.72,000735
4,0.96,000735
5,1.67,000735
6,0.95,000735
7,0.82,000735
8,0.73,000735
9,1.18,000735
10,1.02,000735
0,0.95,000736
1,0.98,000736
2,1.88,000736
3,2.44,000736
4,1.7,000736
5,1.92,000736
6,1.89,000736
7,1.39,000736
8,2.01,000736
9,9.38,000736
10,13.06,000736
0,3.93,000737
1,1.17,000737
2,2.62,000737
3,2.85,000737
4,2.1,000737
5,3.53,000737
6,2.37,000737
7,1.87,000737
8,3.41,000737
9,1.42,000737
10,0.94,000737
0,0.91,000738
1,1.18,000738
2,1.63,000738
3,1.69,000738
4,1.26,000738
5,2.02,000738
6,1.96,000738
7,2.44,000738
8,2.58,000738
9,4.54,000738
10,4.33,000738
0,0.53,000739
1,0.81,000739
2,0.96,000739
3,0.81,000739
4,0.57,000739
5,1.27,000739
6,0.62,000739
7,1.16,000739
8,1.32,000739
9,0.51,000739
10,0.47,000739
0,1.06,000748
1,0.94,000748
2,2.03,000748
3,2.12,000748
4,1.46,000748
5,2.14,000748
6,1.56,000748
7,1.49,000748
8,1.19,000748
9,1.31,000748
10,1.05,000748
0,0.63,000750
1,0.66,000750
2,1.45,000750
3,0.92,000750
4,0.68,000750
5,1.19,000750
6,1.25,000750
7,1.21,000750
8,1.36,000750
9,1.52,000750
10,1.33,000750
0,0.91,000751
1,1.28,000751
2,3.23,000751
3,1.97,000751
4,1.72,000751
5,2.65,000751
6,4.09,000751
7,6.87,000751
8,4.06,000751
9,4.47,000751
10,2.91,000751
0,6.59,000752
1,3.94,000752
2,2.61,000752
3,3.49,000752
4,1.23,000752
5,1.51,000752
6,1.36,000752
7,1.11,000752
8,1.07,000752
9,1.99,000752
10,2.58,000752
0,5.77,000753
1,11.78,000753
2,10.91,000753
3,1.49,000753
4,1.31,000753
5,3.4,000753
6,1.73,000753
7,0.75,000753
8,1.06,000753
9,1.14,000753
10,0.87,000753
0,14.63,000755
1,15.39,000755
2,16.29,000755
3,4.62,000755
4,3.91,000755
5,3.26,000755
6,2.75,000755
7,2.47,000755
8,2.13,000755
9,2.44,000755
10,2.96,000755
0,1.43,000756
1,1.79,000756
2,2.44,000756
3,1.87,000756
4,1.81,000756
5,3.69,000756
6,2.9,000756
7,2.15,000756
8,3.6,000756
9,5.19,000756
10,7.57,000756
0,1.2,000758
1,1.47,000758
2,3.29,000758
3,2.26,000758
4,2.34,000758
5,1.88,000758
6,2.27,000758
7,3.86,000758
8,2.48,000758
9,1.8,000758
10,1.78,000758
0,0.32,000759
1,0.32,000759
2,0.59,000759
3,0.36,000759
4,0.31,000759
5,0.97,000759
6,0.47,000759
7,0.35,000759
8,0.35,000759
9,0.35,000759
10,0.26,000759
0,1.1,000760
1,1.26,000760
2,2.87,000760
3,1.26,000760
4,1.13,000760
5,2.15,000760
6,1.87,000760
7,0.9,000760
8,0.82,000760
9,1.02,000760
10,1.02,000760
0,0.19,000761
1,0.18,000761
2,0.39,000761
3,0.28,000761
4,0.22,000761
5,0.31,000761
6,0.31,000761
7,0.27,000761
8,0.21,000761
9,0.3,000761
10,0.27,000761
0,1.52,000762
1,1.67,000762
2,4.2,000762
3,2.27,000762
4,1.36,000762
5,2.37,000762
6,3.04,000762
7,2.53,000762
8,1.63,000762
9,1.65,000762
10,1.58,000762
0,1.28,000766
1,0.87,000766
2,1.73,000766
3,1.19,000766
4,1.16,000766
5,1.25,000766
6,1.52,000766
7,1.0,000766
8,1.66,000766
9,1.45,000766
10,1.19,000766
0,0.87,000767
1,1.47,000767
2,0.71,000767
3,0.5,000767
4,0.64,000767
5,0.64,000767
6,0.59,000767
7,0.37,000767
8,0.51,000767
9,0.45,000767
10,0.52,000767
0,0.46,000768
1,0.48,000768
2,0.98,000768
3,0.64,000768
4,0.68,000768
5,1.24,000768
6,0.77,000768
7,0.46,000768
8,0.52,000768
9,1.24,000768
10,1.07,000768
0,0.5,000776
1,0.54,000776
2,1.08,000776
3,1.04,000776
4,0.51,000776
5,0.81,000776
6,0.85,000776
7,0.54,000776
8,0.61,000776
9,0.63,000776
10,0.61,000776
0,0.69,000777
1,0.77,000777
2,1.8,000777
3,2.35,000777
4,0.97,000777
5,1.87,000777
6,1.39,000777
7,0.63,000777
8,0.79,000777
9,0.99,000777
10,1.16,000777
0,0.61,000778
1,0.74,000778
2,1.39,000778
3,1.63,000778
4,1.05,000778
5,2.37,000778
6,1.16,000778
7,0.81,000778
8,0.68,000778
9,1.0,000778
10,0.69,000778
0,0.55,000779
1,1.12,000779
2,1.89,000779
3,1.05,000779
4,0.79,000779
5,1.38,000779
6,1.27,000779
7,0.78,000779
8,0.93,000779
9,1.74,000779
10,0.79,000779
0,0.68,000780
1,0.73,000780
2,1.28,000780
3,1.21,000780
4,1.25,000780
5,1.36,000780
6,2.27,000780
7,1.74,000780
8,0.76,000780
9,1.18,000780
10,0.76,000780
0,1.05,000782
1,1.07,000782
2,1.9,000782
3,1.68,000782
4,2.45,000782
5,2.02,000782
6,1.71,000782
7,1.89,000782
8,1.26,000782
9,2.02,000782
10,1.04,000782
0,0.43,000783
1,0.37,000783
2,0.96,000783
3,0.6,000783
4,0.37,000783
5,0.62,000783
6,0.68,000783
7,0.66,000783
8,0.63,000783
9,0.77,000783
10,0.66,000783
0,3.8,000785
1,1.83,000785
2,3.08,000785
3,2.26,000785
4,2.03,000785
5,2.29,000785
6,2.69,000785
7,2.5,000785
8,2.61,000785
9,4.73,000785
10,8.41,000785
0,2.8,000786
1,4.43,000786
2,3.8,000786
3,7.46,000786
4,8.01,000786
5,0.58,000786
0,0.68,000788
1,1.83,000788
2,1.17,000788
3,1.15,000788
4,1.88,000788
5,0.72,000788
6,0.56,000788
7,0.56,000788
8,0.82,000788
9,0.61,000788
10,0.58,000788
0,1.04,000789
1,1.47,000789
2,1.89,000789
3,1.63,000789
4,2.74,000789
5,1.96,000789
6,1.45,000789
7,1.75,000789
8,1.02,000789
9,1.35,000789
10,1.2,000789
0,1.61,000790
1,2.03,000790
2,3.24,000790
3,3.55,000790
4,4.44,000790
5,4.83,000790
6,7.15,000790
7,8.17,000790
8,5.15,000790
9,4.8,000790
10,6.28,000790
0,4.13,000791
1,8.35,000791
2,7.62,000791
3,4.72,000791
4,4.24,000791
5,4.58,000791
6,2.49,000791
7,2.84,000791
8,3.25,000791
9,3.65,000791
10,2.65,000791
0,0.35,000792
1,0.39,000792
2,0.63,000792
3,0.47,000792
4,0.29,000792
5,0.58,000792
6,0.65,000792
7,0.41,000792
8,0.4,000792
9,0.54,000792
10,0.38,000792
0,1.49,000793
1,1.81,000793
2,1.97,000793
3,1.83,000793
4,2.24,000793
5,2.13,000793
6,2.23,000793
7,2.52,000793
8,2.44,000793
